OTU,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1,ARMS_SWC_Bjorko1_20200131_20200518_MF500_s1_r1,ARMS_SWC_Bjorko1_20200131_20200518_SF40_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_MF100_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_MF500_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_SF40_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_MF100_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_MF500_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_SF40_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_MF100_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_MF100_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_MF500_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_SF40_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_SF40_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_MF100_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_MF500_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_SF40_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_MF100_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_MF500_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_SF40_s1_r1,ARMS_SWC_Marstrand1_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand1_20200228_20200527_SF40_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_MF500_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_SF40_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_SF40_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_SF40_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_SF40_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_MF500_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_SF40_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_MF100_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_SF40_s1_r1,Classification,TAXON.NCBI_TAX_ID
ASV_31:770b619bd740e8f5c6f55b4fef999e92789aa485,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,3889,104,Eukaryota;Annelida;Polychaeta;Phyllodocida;Polynoidae;Harmothoe;Harmothoe impar,Harmothoe impar:46595
ASV_32:44ef0cce3712c1997fa6d6efe5a449183fc1914d,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,981,2461,60,Eukaryota;Annelida;Polychaeta;Phyllodocida;Hesionidae;Syllidia;Syllidia armata,Syllidia armata:378361
ASV_33:cca5f41045b0a61fb8e919016701b50f441cd401,0,0,0,3,0,2,0,0,33,0,2,0,163,0,249,0,0,0,0,0,0,1,0,0,282,0,143,172,1101,18,7,91,0,0,0,0,1,1,34,0,1,0,0,149,2,1,18,Eukaryota;Porifera;Demospongiae;Suberitida;Halichondriidae;Halichondria;Halichondria panicea,Halichondria panicea:6063
ASV_34:b38addb8ba5514fbb141aabe015291ad416c1d9f,131,10,305,33,317,27,0,0,66,0,67,0,84,0,1,1,0,0,0,1,1,293,0,232,114,0,2,15,2,341,266,136,23,37,60,104,1012,193,218,265,51,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Mayamaea;Mayamaea permitis,Mayamaea permitis:1302819
ASV_35:86050c39a95ef3d83422985d0229da12df61248e,0,0,4,18,88,1021,0,0,159,0,114,0,167,0,310,0,0,0,0,0,0,0,0,0,0,0,18,0,61,2,1,54,2,0,557,3,11,190,1,2,67,0,0,11,0,2,6,Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Kumothales;Kumothales inexpectata,Kumothales inexpectata:2778360
ASV_36:8579671e41029b984866401ae0ce58cfe99f0126,0,0,0,26,5,2,0,0,0,0,0,0,276,0,2,0,0,0,0,0,0,0,0,0,52,0,169,2,5,341,0,0,0,0,0,0,0,3,0,0,0,1,0,2160,34,2,444,Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis afra,Caenorhabditis afra:1094335
ASV_37:075206d41c8b6d0ee787dcc09458a5567287d5d1,0,2,2,0,4,56,0,0,0,0,15,0,3,0,0,0,0,0,2,0,0,109,0,49,1,0,0,0,0,8,30,448,0,0,3,12,0,197,1,0,4,0,0,1133,216,150,322,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa beccarii,Caloglossa beccarii:131038
ASV_38:ace96a7bc1ede3e9973957cd5ecdcb9f0eef95e0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50,585,27,328,1294,234,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Grammonema;Grammonema striatula,Grammonema striatula:33645
ASV_39:19c6ad736c20696dc63c3030d3e3a6075d01064b,23,15,122,3,42,29,0,0,63,0,101,0,2,0,0,69,130,26,364,968,250,26,0,32,0,0,0,0,0,13,15,41,0,24,25,0,17,5,4,0,6,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula ramosissima,Navicula ramosissima:265559
ASV_40:91bbdc80ad5770d03149ce084d1082d6223a8deb,1,3,131,0,0,0,0,0,0,0,256,0,0,0,0,114,253,45,275,446,2087,12,0,1,0,0,0,0,0,6,4,19,1,5,1,0,0,0,0,13,0,0,0,16,0,3,0,Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Gracilaria;Gracilaria cuneifolia,Gracilaria cuneifolia:340450
ASV_41:da3771f112c2da87b4a63a2c751421e7fe71d9d1,0,0,0,1687,10,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,3,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Hesionidae;Nereimyra;Nereimyra punctata,Nereimyra punctata:222006
ASV_42:e25bd814dea458cf8debcd0e6b4ffe78a54a1c9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,21,3,1274,1,55,3376,118,3,0,0,2,21,2,4,Eukaryota;Arthropoda;Insecta;Diptera;Ceratopogonidae;Brachypogon;Brachypogon canadensis,Brachypogon canadensis:2680180
ASV_43:4964f57978dc4edd7b37a9f173284dcde67786c5,0,0,0,0,49,5,0,0,0,0,585,0,16,0,0,0,0,0,0,0,0,0,0,0,41,0,0,46,0,0,5,2,0,0,0,0,0,0,0,1,0,2,0,1151,524,190,729,Eukaryota;Mollusca;Gastropoda;Cerithiidae;Cerithiidae;Bittium;Bittium reticulatum,Bittium reticulatum:2219155
ASV_44:7fa934ff9f510b12a1bd35f283d91b6b876af4e7,262,24,891,11,115,85,0,0,120,0,328,0,41,0,4,0,0,0,1,7,7,361,0,179,30,0,5,7,1,55,50,161,13,141,202,9,51,62,11,163,5,0,0,0,1,0,1,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_45:b0def8e326d53a5c73ed12c28cb498e966457be7,390,82,1029,25,38,11,0,0,9,0,86,0,21,0,5,46,230,15,2,2,4,871,0,530,78,0,5,5,3,250,168,75,25,169,19,23,80,39,45,286,6,0,0,0,3,2,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium,Cylindrotheca closterium:2856
ASV_46:e6a634526c31e5dc2315f278cbea2cc3bcb7a9ee,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,65,0,0,0,0,0,0,0,0,0,2,0,376,822,184,407,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Miraciidae;Amphiascopsis;Amphiascopsis cinctus,Amphiascopsis cinctus:2172669
ASV_47:4a662af3bf0f2f79335efdfe18d5e01b37958de2,0,0,0,14,21,843,0,0,155,0,2,0,103,0,1131,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,372,12,28,126,0,4,30,0,0,30,0,0,2,Eukaryota;Arthropoda;Insecta;Siphonaptera;Ceratophyllidae;Malaraeus;Malaraeus eremicus,Malaraeus eremicus:1658321
ASV_48:9b256618e1d213ae5cf5a83d72faa73c9df251be,69,180,177,1,32,2,0,0,16,0,69,0,11,0,8,63,145,24,124,86,238,85,0,121,16,0,2,42,3,111,19,63,3,8,4,11,97,9,9,21,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Veneroida;Montacutidae;Kurtiella;Kurtiella bidentata,Kurtiella bidentata:1177057
ASV_49:edcc6fe470593ec8a19d5b8bc4b7ad268df5dd1b,34,5,114,3,80,9,0,0,12,0,121,0,42,0,5,4,8,0,0,0,0,22,0,17,8,0,6,8,2,58,26,31,10,47,40,62,839,45,61,184,4,0,0,0,0,0,0,Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;Ophiotrichidae;Ophiothrix;Ophiothrix deceptor,Ophiothrix deceptor:1815226
ASV_50:5a6169137f335deab5702b974bcdd234a8e63224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1932,60,0,0,16,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia lovenii,Sarsia lovenii:256004
ASV_51:d5ab26f55b9ab8baf64a3a7ca654c2d50b08af2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4176,1297,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,Eukaryota;Echinodermata;Echinoidea;Echinoida;Echinidae;Psammechinus;Psammechinus miliaris,Psammechinus miliaris:7660
ASV_52:4905afe3c919cb238e1dd443b9853c2746ebbc82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,228,0,176,0,0,0,0,0,0,0,21,0,1,163,1,31,6,1,51,59,69,144,602,164,46,0,0,1,0,0,0,Eukaryota;Mollusca;Bivalvia;Myoida;Myidae;Mya;Mya arenaria,Mya arenaria:6604
ASV_53:55a42befe50faf9522ce270ac0d13113605218ca,19,117,6,376,223,435,0,0,2060,0,2,0,1158,0,2,0,0,0,0,0,0,602,0,40,144,0,4,1,6,1338,826,655,1,1,4,48,154,557,123,30,101,0,2,59,290,524,50,Eukaryota;Mollusca;Gastropoda;Nudibranchia;Eubranchidae;Eubranchus;Eubranchus exiguus,Eubranchus exiguus:76182
ASV_54:16ebd870e55182245f48c4b3f11da60161f318cd,1,3,368,498,161,3,0,0,878,0,231,0,1258,0,33,0,0,0,0,0,0,0,0,0,4,0,93,0,0,117,0,157,1,0,0,0,155,0,0,0,0,0,0,0,0,0,53,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Miraciidae;Sarsamphiascus;Sarsamphiascus hawaiiensis,Sarsamphiascus hawaiiensis:2699325
ASV_55:06a7865b2bac23fe43f84276a17338ec093210df,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,46,0,0,0,0,670,0,0,274,761,13,1861,180,42,97,23,0,0,0,1,65,0,0,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Ectinosomatidae;Ectinosoma;Ectinosoma melaniceps,Ectinosoma melaniceps:2172730
ASV_56:08d0037a4009afd030251986ed6ba94e9fd1da2e,0,0,0,1,3,201,0,0,257,0,47,0,27,0,81,2,0,0,0,0,0,0,0,0,557,0,3,0,36,9,4,25,0,0,0,0,0,0,0,0,0,0,0,810,8,24,76,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Cribrilinidae;Cribrilina;Cribrilina mutabilis,Cribrilina mutabilis:2865492
ASV_57:c5cd0b0ad3068282788470c882d5d556a7fc7aac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Mus;Mus saxicola,Mus saxicola:10094
ASV_58:706b027c67a37930ec052e2f8fc3c67df20ab8bc,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,11,0,178,2067,1974,264,Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Physoctonus;Physoctonus striatus,Physoctonus striatus:2203762
ASV_59:72d1fc8a17a593b983e3ded9f20202fb953ce374,42,91,177,4,26,1,0,0,7,0,20,0,3,0,0,1,3,1,2,2,6,8,0,10,171,0,1,6,0,165,27,102,17,59,31,13,238,34,8,106,0,0,0,45,33,30,30,Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Lithodesmium;Lithodesmium variabile,Lithodesmium variabile:1514138
ASV_60:1266817ea5b2ff5b2c54f65d57cb7b926c2968e5,0,0,1,46,1458,122,0,0,298,0,0,0,2,0,0,0,0,0,3,8,32,1,0,3,445,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,304,0,0,5,Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Nothobranchiidae;Scriptaphyosemion;Scriptaphyosemion cauveti,Scriptaphyosemion cauveti:1289024
ASV_61:36df399d1c86e37926151a839055038c98f5ac17,13,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,6,4,1400,7,8,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,247,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Littorinidae;Littorina;Littorina littorea,Littorina littorea:31216
ASV_62:8f93f069ddaa80741271bea611f82ef42b2d94cf,0,0,14,0,0,1,0,0,0,0,0,0,0,0,1,5,4,2,8,1,1,1135,0,3104,2,0,23,34,3,15,22,4,1,3,479,9,14,5,6,23,22,0,0,32,5,6,5,Eukaryota;Mollusca;Bivalvia;Mytiloida;Mytilidae;Mytilus;Mytilus edulis,Mytilus edulis:6550
ASV_63:b4802efdc26af7c4999fa270db5b73d39ebf8bf1,0,0,0,4,41,479,0,0,73,0,2,0,51,0,115,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,52,0,0,439,3,18,77,0,2,13,0,0,5,0,0,10,Eukaryota;Arthropoda;Insecta;Coleoptera;Salpingidae;Lissodema;Lissodema lituratum,Lissodema lituratum:1586496
ASV_64:3513220647ec3836bd26b9994155af6a9cb98adc,0,0,0,17,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,12,529,126,0,0,53,0,0,0,0,0,16,184,1146,67,Eukaryota;Mollusca;Gastropoda;Nudibranchia;Facelinidae;Favorinus;Favorinus branchialis,Favorinus branchialis:934967
ASV_65:9392030d02af1232a88e9321dbcc5003f2f80a4b,2,10,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,35,63,Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Austroraptus;Austroraptus calcaratus,Austroraptus calcaratus:648481
ASV_66:a020499433974b485f3da2fb7182a8a7ebe02f1d,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,8,7,2,51,9,2,119,12,12,1020,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_67:6446bbc675216fa76d3a7574aee9092586b12684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,146,823,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Halidrys;Halidrys siliquosa,Halidrys siliquosa:74466
ASV_68:436c1ac716b1413094a4657d5ce91662c6f986d9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1920,120,124,309,Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Cryptosulidae;Cryptosula;Cryptosula pallasiana,Cryptosula pallasiana:558755
ASV_69:2b292968e1c4e635c4e2c85cf6f856a2f45842f5,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,33,0,0,0,0,1,0,0,101,2,0,70,112,10,312,265,77,263,930,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Veneroida;Mactridae;Spisula;Spisula subtruncata,Spisula subtruncata:31202
ASV_70:272f3fbc3a079c20d58387d9d5de7fe2bbbb2b20,10,0,5,1,25,1,0,0,0,0,15,0,41,0,0,23,125,1,35,32,27,33,0,13,33,0,5,38,2,33,59,9,8,1,7,25,321,27,41,73,4,0,0,0,4,3,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Korotnevella;Korotnevella limbata,Korotnevella limbata:1825507
ASV_71:0ee236ed5390744eb6cea94292ddfbee7522ba36,1,0,0,0,3,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5,3,8,1,18,16,5,642,12,70,341,14,0,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba;Paramoeba branchiphila,Paramoeba branchiphila:308475
ASV_72:309a1b07bd8b0d431eb0ec87e31cf09e8ebed789,0,0,0,8,100,27,0,0,125,0,47,0,17,0,3,0,0,0,0,0,0,0,0,0,65,0,1,4,1,69,35,51,0,2,4,12,20,8,98,230,7,0,0,18,2,3,9,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium acetophilum,Aurantiochytrium acetophilum:2172886
ASV_73:18a1b4a969f3586aaa989a1113a8947191b6e65e,42,16,217,3,12,46,0,0,130,0,183,0,51,0,45,0,0,0,0,0,0,147,0,70,0,0,0,1,0,1,3,10,1,3,3,0,0,6,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_74:68945a4f2064713b860c08d4637551eb1094c795,1,0,4,1,20,1,0,0,7,0,157,0,6,0,1,0,0,0,0,0,0,0,0,0,56,0,2,5,9,50,37,24,7,257,22,17,28,15,27,290,1,0,0,2,6,8,1,Eukaryota;Jakobida;Jakobida;Jakobida;Seculamonas;Seculamonas;Seculamonas ecuadoriensis,Seculamonas ecuadoriensis:221724
ASV_75:5ca02f95d3f50b9e7b008568890ef302be2511d6,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,29,31,4,80,346,320,2,0,0,6,0,4,11,24,10,14,142,3,2,8,8,120,87,4,3,0,0,0,0,1,1,1,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Ectocarpaceae;Ectocarpus;Ectocarpus fasciculatus,Ectocarpus fasciculatus:43935
ASV_76:62c5e30eab6ab36c5f054a3bfa660edb27c6d19a,6,0,9,2,35,73,0,0,153,0,94,0,29,0,11,13,34,7,5,6,4,9,0,1,58,0,6,37,7,25,24,85,1,12,24,9,44,12,1,60,1,0,0,2,0,4,1,Eukaryota;Desmarestiales;Phaeophyceae_10;Desmarestiales;Desmarestiaceae;Desmarestia;Desmarestia gayana,Desmarestia gayana:62304
ASV_77:b86aeb2f93ce88ff290a5b121d6ca779472dea05,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,81,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapoda;Carcinidae;Carcinus;Carcinus maenas,Carcinus maenas:6759
ASV_78:9314699521b5e758550f7d10bead6a5e28bcf931,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,43,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Sertulariidae;Dynamena;Dynamena pumila,Dynamena pumila:308606
ASV_79:4c459a8f910bcc13bf7e98b65f712a1a98c000a8,9,4,54,2,16,32,0,0,23,0,107,0,5,0,6,12,94,12,49,32,32,35,0,38,15,0,41,65,64,21,11,78,2,154,20,11,106,31,13,92,3,0,0,29,4,6,0,Eukaryota;Sporochnales;Phaeophyceae_9;Sporochnales;Sporochnaceae;Carpomitra;Carpomitra costata,Carpomitra costata:66794
ASV_80:a46694220b0d1b679f6c2ef45da3b40586450f68,9,0,5,1,3,12,0,0,22,0,32,0,0,0,1,0,1,0,0,0,0,165,0,71,1,0,4,0,1,129,668,396,1,0,38,0,24,63,0,142,2,0,0,1,0,1,6,Eukaryota;Mollusca;Bivalvia;Myoida;Hiatellidae;Hiatella;Hiatella arctica,Hiatella arctica:120431
ASV_81:d5798eead82bc40ae3e15fc22dc8a8f73c020d3e,39,1,85,3,57,6,0,0,2,0,53,0,36,0,2,4,1,0,0,0,0,54,0,44,124,0,22,20,7,59,65,26,2,2,5,8,83,9,28,31,6,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema dohrnii,Skeletonema dohrnii:267566
ASV_82:da91c564541bea4e79b97be321d20b5fc217e8f1,1,6,9,0,6,0,0,0,1,0,19,0,1,0,2,99,212,16,126,65,171,8,0,7,7,0,2,13,1,41,7,18,5,24,14,59,404,59,38,37,1,0,0,0,2,1,2,Eukaryota;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Cymbomonas;Cymbomonas tetramitiformis,Cymbomonas tetramitiformis:36881
ASV_83:bf21fa0b65593a8af2717580618390d371dd36df,0,0,1,1,10,396,0,0,116,0,34,0,28,0,68,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,296,2,2,7,0,0,8,0,0,18,0,0,4,Eukaryota;Arthropoda;Insecta;Siphonaptera;Rhopalopsyllidae;Tetrapsyllus;Tetrapsyllus rhombus,Tetrapsyllus rhombus:1658395
ASV_84:863ce539c0a4a2ef2eb6f9983519e27df05679a3,2,2,70,1,1,4,0,0,16,0,3,0,4,0,1,12,14,1,1,4,10,94,0,95,1,0,0,2,22,37,13,467,3,12,78,77,203,301,53,8,5,0,0,4,3,15,6,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Acinetosporaceae;Pylaiella;Pylaiella littoralis,Pylaiella littoralis:2885
ASV_85:a2a9940e3c293f7c4e0f287da0c2e83c2f0a5734,0,0,0,1,7,0,1,0,33,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,71,1,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Aoridae;Microdeutopus;Microdeutopus chelifer,Microdeutopus chelifer:1400853
ASV_86:0d748ff0b1c608b36065c58fb72f66ca85ddda92,1,0,5,0,0,0,0,0,0,0,2,0,4,0,2,0,0,1,5,1,0,0,0,1,0,0,0,0,7,10,3,5,0,6,4,1,17,17,27,651,4,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta katherina,Pauropsalta katherina:1540194
ASV_87:a16e2db071f99ed5fadde779d5cc9ca4d8943399,40,0,0,1,0,0,0,0,0,0,0,0,205,0,0,0,0,0,2,0,0,17,0,0,70,0,36,0,0,178,40,89,2,10,6,0,195,72,0,0,0,0,0,19,85,37,19,Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Allantus;Allantus luctifer,Allantus luctifer:621237
ASV_88:d34f52d315b65827905390f34b76e4316cbff564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,283,264,61,237,88,407,38,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Calanoida;Aetideidae;Chiridius;Chiridius gracilis,Chiridius gracilis:503050
ASV_89:7b2f8fe62612464063e8164e3c431d76c8fe3cbc,0,0,27,1,0,0,0,0,0,0,18,0,1,0,0,18,30,5,84,394,174,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_90:63b3a44da26b30dd19e4f43fd45c4a5df9ac21a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,1227,112,68,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Azteca;Azteca quadraticeps,Azteca quadraticeps:602896
ASV_91:5921870a5e9fed020477ec1d0c20aa8760d33a68,170,4,231,2,1,0,0,0,0,0,123,0,5,0,0,160,325,99,344,1176,155,304,0,165,0,0,0,0,0,456,109,116,3,0,2,0,0,7,45,26,18,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Dendroceratida;Halisarcidae;Halisarca;Halisarca harmelini,Halisarca harmelini:936147
ASV_92:a9cdd2ccb1878447e6538f7ceb374318666fc264,634,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,63,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Podonidae;Evadne;Evadne nordmanni,Evadne nordmanni:141403
